  index	           x	       x_err	           y	       y_err	        dist	    dist_err
   3882	-228.45807855	  3.15653048	112.71853620	  3.78373307	254.78866251	  2.36216786
   3883	-224.37824504	  1.58554034	125.15835801	  2.18398228	256.93063033	  2.03625677
   3884	-220.88804131	  1.38390356	130.17505448	  3.30333358	256.41180174	  1.69903957
   3885	-222.51708648	  3.07711620	134.54111411	  2.46166335	260.04077975	  3.08000891
   3886	-214.90499370	  2.15280496	128.48399187	  3.63399274	250.39472879	  3.55144354
   3887	-222.50135096	  5.24097761	127.31392485	  2.71998644	256.38354496	  4.24625527
   3888	-236.13572024	  1.44236843	128.51139958	  1.67700066	268.84571368	  1.46054399
   3889	-233.26513013	  1.54543245	127.26452023	  1.74861148	265.73108723	  1.14644235
   3890	-237.54692860	  3.73382845	129.76032531	  1.32067889	270.68319641	  3.54657061
   3891	-238.36076683	  2.07658721	126.12271757	  2.61486561	269.67748637	  2.82809730
   3892	-238.46700703	  1.81772905	123.93011875	  2.34202962	268.76029544	  1.37135265
   3893	-228.50590203	  2.86211399	119.06908304	  5.08699904	257.70676615	  3.69942294
   3894	-236.11178645	  1.84174443	107.98850147	  2.18289129	259.64600006	  1.55043174
   3895	-245.15553751	  7.20712228	107.79700684	  2.12265813	267.81871754	  7.14248410
   3896	-259.12799140	  1.92017274	113.78563011	  1.67089603	283.01284775	  2.16622030
   3897	-264.80890734	  2.05032222	112.40293103	  1.72000994	287.68433927	  1.74914528
   3898	-262.84150049	  2.75866733	115.61739630	  2.98112035	287.16247299	  2.69223564
   3899	-258.76713939	  2.51306496	110.48158206	  1.62389183	281.37230166	  2.27876684
   3900	-266.66088362	  4.58305633	106.21283219	  2.33358209	287.06009580	  3.48482212
   3901	-281.32311229	  4.96146919	 98.49668326	  3.62847443	298.10594979	  3.86197207
   3902	-287.86111976	  1.51137393	 98.22789283	  2.70297249	304.17198906	  1.31703482
   3903	-290.75812200	  4.09484896	107.73630791	  4.11396115	310.08962451	  5.05121651
   3904	-295.61462192	  1.52944451	117.85128064	  2.73539266	318.25245241	  1.45847339
   3905	-292.74422567	  2.51225724	121.89388776	  1.07328324	317.10938817	  2.52998898
   3906	-289.00445539	  2.61322245	128.42705367	  4.08060078	316.28282236	  2.39580055
   3907	-284.44571003	  2.22366781	134.93669980	  3.07384281	314.83950786	  2.78431418
   3908	-286.66551535	  2.08553159	137.96613397	  2.19667237	318.14591354	  2.03084298
   3909	-282.60321796	  2.43468645	139.41515421	  2.81031720	315.12689447	  3.16701583
   3910	-278.10211904	  2.16120849	124.78996393	  6.28596581	304.88582304	  1.46383372
   3911	-283.53858816	  1.59922338	113.57301884	  2.04811865	305.44466835	  1.80788973
   3912	-287.54358523	  1.18041393	112.53134123	  1.89881788	308.78455689	  1.30861886
   3913	-288.56423147	  2.17269334	113.92686160	  1.17929322	310.24277766	  2.04345774
   3914	-286.91626556	  1.68146776	113.56672837	  3.25605321	308.59219329	  1.62255716
   3915	-287.29259190	  2.15051583	111.92333824	  2.58833087	308.33303491	  2.43531510
   3916	-286.77106721	  3.37828133	109.42931304	  2.77484993	306.94771725	  3.82504769
   3917	-283.56764770	  1.14147995	104.28523802	  2.97332933	302.14980604	  1.28843534
   3918	-286.36142685	  1.72125037	 96.90438489	  2.68476043	302.32714559	  1.33950705
   3919	-292.24723336	  4.36178330	 92.71227317	  2.85434966	306.60727458	  4.81275778
   3920	-293.18372745	  5.28354802	 97.12733448	  3.28452306	308.85896086	  5.93830037
   3921	-291.35038090	  2.49034280	 96.11062102	  1.91655002	306.80067584	  2.34865889
   3922	-289.07834455	  2.61353649	 98.73038539	  1.97971616	305.48042674	  2.53712734
   3923	-288.10714102	  2.99128506	 91.87221604	  1.47080203	302.40433595	  2.99289673
   3924	-291.50199168	  2.15846341	 88.53653739	  3.28874201	304.66244022	  2.89860559
   3925	-291.81091523	  2.86855459	 84.50340971	  2.33641622	303.81195913	  2.53326696
   3926	-297.54971803	  1.80635102	 81.56207395	  1.92682162	308.53145161	  1.87763734
   3927	-301.03552362	  3.10253999	 74.75577901	  2.09486869	310.18961298	  2.68909053
   3928	-308.61378442	  2.54596010	 75.15876043	  2.82372720	317.64844250	  2.28681674
   3929	-314.23183180	  3.97923816	 74.67509395	  2.04504793	322.98627566	  4.23037426
   3930	-318.99055668	  5.37435547	 78.46836499	  4.03458656	328.53597878	  4.64023542
   3931	-325.24280367	  2.33337545	 73.67014790	  1.92810770	333.48796842	  2.26035249
   3932	-318.66757985	  3.57039547	 77.10074015	  3.14954673	327.88427723	  2.84933176
   3933	-314.11809543	  3.30162788	 84.94212389	  3.44268488	325.41306506	  3.79897391
   3934	-321.84908630	  2.44626502	 88.66173029	  1.97704852	333.84435996	  2.36072570
   3935	-334.36265807	  2.66995014	 89.32916824	  2.72621462	346.10262232	  2.37130981
   3936	-330.57356408	  2.24502414	 83.19246779	  1.66067801	340.88459399	  2.31506608
   3937	-332.48108904	  2.02210052	 85.04979839	  2.06417924	343.19487938	  1.66351249
   3938	-336.13080229	  4.79962904	 86.30688154	  1.87067662	347.04411896	  4.43952852
   3939	-343.85551347	  1.97461926	 85.91518185	  2.20714568	354.43201729	  2.17907003
   3940	-348.01489309	  3.10642322	 87.49364869	  1.57796584	358.84738835	  3.19313207
   3941	-353.04591617	  1.49681781	 84.93680627	  2.69993664	363.12929660	  1.52448384
   3942	-355.04638865	  2.60122654	 86.92820316	  3.05579296	365.54937703	  2.05129313
   3943	-359.13331155	  2.05462431	 79.67485357	  1.64698600	367.86885833	  2.06273364
   3944	-358.73450037	  2.27339769	 80.72624067	  1.34535886	367.70769993	  2.27890978
   3945	-363.21230808	  2.54663982	 85.35164214	  2.97256817	373.12113027	  2.00679798
   3946	-366.77335515	  2.61911497	 75.85998620	  5.70115582	374.58465777	  1.76880132
   3947	-364.55255219	  2.38291457	 69.44250772	  1.97824817	371.11403423	  2.18872894
   3948	-373.28156129	  4.20750250	 65.18592753	  1.59620375	378.93370675	  4.22208285
   3949	-382.97910142	  1.85853938	 71.81721833	  2.64679250	389.66259527	  2.05584492
   3950	-381.12375899	  1.76306457	 81.53971169	  3.31644405	389.76169466	  1.99319470
   3951	-382.64060439	  1.65790065	 72.41429073	  5.27710544	389.46788084	  1.74008758
   3952	-374.95867018	  2.93825813	 69.20908395	  2.52569420	381.30279689	  2.66293458
   3953	-376.53187452	  1.79238854	 74.80040555	  2.20343877	383.89714675	  1.54974795
   3954	-373.14959170	  2.89746951	 68.74267428	  2.28999844	379.43430776	  3.06896979
   3955	-363.33592544	  2.80584303	 61.71687626	  2.58564438	368.55050196	  2.65581350
   3956	-352.99173104	  2.96015467	 68.10936989	  1.41398399	359.50495893	  2.99913646
   3957	-351.67054165	  2.42765881	 64.68987501	  4.02364399	357.59683945	  1.87974645
   3958	-355.17984844	  1.35411607	 68.84694909	  2.04767218	361.79604240	  1.50911627
   3959	-350.46360788	  2.76889191	 70.73267344	  2.15725533	357.53833598	  2.55154047
   3960	-356.71961541	  2.22432986	 68.31399932	  3.64623286	363.21753057	  2.63716957
   3961	-360.84605847	  2.32096528	 68.13510907	  1.53088727	367.22616118	  2.22441973
   3962	-359.98410198	  1.25050440	 60.91876904	  2.39863851	365.10966097	  1.37941736
   3963	-355.80884443	  1.49540969	 61.03188885	  2.47227773	361.01322743	  1.61964772
   3964	-363.50544981	  1.87859998	 59.60821155	  2.64816170	368.36999557	  1.85450317
   3965	-373.29991263	  3.28999854	 58.09120358	  2.66565319	377.80414534	  3.06108930
   3966	-379.68994381	  1.61791653	 54.35348437	  2.16359016	383.56705215	  1.53947029
   3967	-381.18977494	  1.00540699	 59.72219522	  2.33546807	385.84668079	  1.09055180
   3968	-382.33238522	  2.91607866	 52.62324517	  2.05108916	385.94129067	  3.04784581
   3969	-382.63349754	  1.28441963	 56.72548803	  3.47282562	386.83019381	  1.51190127
   3970	-380.91762106	  2.67973148	 65.23704847	  2.30997178	386.47211201	  2.43517804
   3971	-375.50854118	  4.90518874	 69.50736769	  1.43760673	381.89182178	  4.76473586
   3972	-364.06714656	  2.69742917	 74.17629798	  1.72342400	371.55107054	  2.65681782
   3973	-357.71687715	  4.10240715	 77.33577574	  2.69603789	365.99525136	  3.70954871
   3974	-345.96372081	  4.07321499	 76.55210716	  1.60834295	354.33428964	  4.18452587
   3975	-335.50767909	  2.60941925	 63.15361118	  3.78343063	341.41670935	  3.08793251
   3976	-334.39084012	  2.51046904	 61.11900290	  1.42259299	339.93351692	  2.50933801
   3977	-340.18308562	  1.94524206	 57.35392499	  1.74151087	344.98810022	  2.00798159
   3978	-351.47253288	  3.66441782	 54.41279920	  1.46023393	355.66350372	  3.56741438
   3979	-348.25789317	  2.39687107	 57.46525792	  1.76179668	352.97167300	  2.37970656
   3980	-342.69456679	  0.97246876	 49.99185708	  2.34692577	346.32987187	  0.90856320
   3981	-347.86183714	  2.37103965	 55.07724992	  3.43421351	352.20929463	  2.71838696
   3982	-353.00445411	  1.66201179	 57.62155039	  3.06206872	357.69078851	  1.35131605
   3983	-352.63081612	  2.50461346	 53.71801713	  1.79998719	356.70436262	  2.37246183
   3984	-360.45532666	  2.52244568	 62.36063819	  2.33544994	365.81817899	  2.40181062
   3985	-350.60371018	  3.51110516	 72.39112990	  3.93690469	358.02565768	  2.98208066
   3986	-350.76371342	  2.04876354	 79.67449522	  2.33228317	359.70630869	  2.05336453
   3987	-346.72088403	  2.49896189	 73.45034609	  2.47500590	354.42188141	  2.79735681
   3988	-346.55962665	  1.51138490	 83.81833960	  3.96943375	356.57518998	  1.12403737
   3989	-349.11326067	  1.38427909	 78.75703378	  1.30709994	357.88919841	  1.29828579
   3990	-349.49905800	  3.47432501	 85.62964540	  4.15472517	359.85186052	  4.24250738
   3991	-359.57690463	  3.61515016	 88.46592093	  2.84770615	370.31191741	  3.46872767
   3992	-365.59794577	  1.87478374	 82.25070222	  2.53356127	374.74351090	  2.06657898
   3993	-367.25963349	  1.90046450	 82.27391123	  1.81185888	376.36728226	  1.78838008
   3994	-368.55462062	  1.72421145	 83.72332628	  2.61513679	377.95371623	  1.70410512
   3995	-361.31306480	  2.83608006	 85.81706039	  2.21430735	371.37229073	  2.69570591
   3996	-355.01349916	  1.53256732	 87.87179870	  1.82361505	365.73056139	  1.69363222
   3997	-355.72429223	  1.46596505	 88.64407368	  5.73009533	366.64270052	  2.37846102
   3998	-354.79705311	  1.40080489	 99.58676195	  1.57871142	368.51241524	  1.23549759
   3999	-358.59356592	  1.93498594	 98.50655635	  1.62967178	371.88006414	  2.12251315
   4000	-350.37353910	  1.73112596	 99.60261217	  3.78709191	364.27761939	  1.20504002
   4001	-348.38895873	  2.50648676	107.97778746	  2.00605178	364.74564321	  2.23419520
   4002	-340.68057838	  1.69394589	117.95197306	  3.36311671	360.53785318	  1.60026942
   4003	-351.70930509	  5.32377950	112.67244069	  3.39365828	369.34220345	  4.55087580
   4004	-365.71657059	  2.30866161	104.60930946	  1.24547369	380.38557779	  2.32614763
   4005	-366.19749933	  2.18804270	 97.87520079	  2.78068915	379.06011215	  2.47276896
   4006	-354.04417039	  5.99591205	 95.48217781	  4.17506153	366.73438794	  4.83649358
   4007	-343.90941360	  2.73674187	102.75241566	  1.75165577	358.93361859	  2.99319023
   4008	-342.41058214	  1.79016375	 99.61031652	  2.28074985	356.61460661	  1.28482618
   4009	-346.13752259	  2.87211891	 93.75785177	  1.29587415	358.61450029	  2.69960266
   4010	-344.33934640	  3.06078844	 91.45986902	  3.01605911	356.29087275	  3.12604415
   4011	-335.67286691	  1.46848621	 84.80596768	  3.96044139	346.23950652	  2.09079050
   4012	-334.25947465	  2.12426378	 78.00769563	  3.79745629	343.26518237	  1.59521481
   4013	-342.79677370	  5.23108634	 87.89205315	  2.27052394	353.89322402	  5.17171183
   4014	-353.92166679	  3.32104435	 91.14405202	  2.14729599	365.47969160	  2.83190465
   4015	-352.37850357	  5.30395259	 89.74799093	  5.24308101	363.68077895	  4.15023922
   4016	-353.34444305	  5.93029341	 90.58502981	  2.03639647	364.78356698	  5.49614538
   4017	-366.26222781	  2.16737544	 93.72256917	  2.64694100	378.06991065	  2.60498957
   4018	-365.16781596	  1.96802153	 97.80077760	  1.67783351	378.04236760	  1.78394182
   4019	-373.13583838	  2.58454004	100.99351239	  1.77885621	386.56639350	  2.51217511
   4020	-372.43217087	  2.66053795	105.59919623	  2.40579847	387.11882227	  2.96579163
   4021	-379.26829816	  3.31545866	100.37048082	  2.48454124	392.33721909	  2.71055979
   4022	-384.99749583	  3.28366896	100.89420599	  2.98362461	398.00457503	  3.84127025
   4023	-391.71950202	  1.85056633	111.50445137	  2.16519795	407.28709755	  1.65643789
   4024	-392.15401536	  4.03595128	106.11107155	  1.40996760	406.26056783	  3.86771331
   4025	-382.84387319	  2.16723596	105.02703357	  1.93144860	396.99408028	  2.05831292
   4026	-393.44640352	  4.55546360	105.12971498	  1.35087577	407.25526583	  4.24911549
   4027	-391.35102776	  1.76538801	102.47472192	  2.06816321	404.55021899	  1.79158316
   4028	-385.44182641	  2.52391485	106.96031390	  1.25725028	400.01036275	  2.36025592
   4029	-380.65741837	  3.33270502	108.92595676	  2.13254334	395.94079284	  3.38783687
   4030	-385.49551559	  1.78082170	107.05738774	  2.90405163	400.09655807	  1.55752092
   4031	-391.71902854	  4.46247389	102.74461601	  2.54862946	404.98418166	  3.80463338
   4032	-404.00140832	  3.57288353	 98.96567757	  2.03480936	415.95440790	  3.19057317
   4033	-406.23105197	  1.66494055	 95.58743254	  0.95389949	417.32674519	  1.64150722
   4034	-399.01856319	  3.22382013	 97.26278169	  2.32382710	410.70779586	  3.28056146
   4035	-395.47149508	  2.71245664	 97.01556912	  3.89791990	407.22022011	  1.99188450
   4036	-389.19730554	  3.56517733	109.18389548	  1.84724103	404.22881870	  3.29402331
   4037	-373.00635143	  4.15751078	116.33050464	  4.09421833	390.75864323	  2.87311286
   4038	-365.74453427	  2.43977332	120.96315540	  1.92698181	385.23410898	  2.34442959
   4039	-356.60230713	  3.23589107	116.77288406	  1.59032916	375.23862312	  3.17612327
   4040	-356.11101307	  1.69496452	122.54153203	  2.41402746	376.61199720	  1.89333118
   4041	-341.85710308	  5.51399298	118.37416613	  3.00877861	361.78459248	  5.48522066
   4042	-335.13150029	  1.68415059	118.88591014	  1.49091229	355.59697304	  1.68346879
   4043	-339.40171996	  2.43540784	118.89817476	  1.42343561	359.62949945	  2.20997236
   4044	-343.90443452	  2.44853758	116.66274232	  2.66862646	363.16530230	  2.12970379
   4045	-341.99681625	  3.06279062	110.84944383	  1.71267033	359.51497032	  3.27438091
   4046	-332.96187066	  3.23556385	110.42299346	  1.94588984	350.80362096	  2.81419265
   4047	-327.41313733	  2.81172967	114.48634242	  2.64668405	346.85834558	  3.26863322
   4048	-333.17998589	  2.28078273	117.68243842	  2.18453526	353.36156913	  1.90655113
   4049	-337.45768563	  3.40584356	108.28250263	  1.59998022	354.41132225	  3.09262594
   4050	-338.27603150	  2.99460170	104.25287519	  3.85707074	353.98842277	  3.92130782
   4051	-335.41480429	  1.30162728	104.48145756	  2.70325868	351.31929645	  1.79435045
   4052	-333.12328922	  1.16071044	111.37473745	  4.19823927	351.27236333	  1.46873743
   4053	-337.45477134	  3.52049407	110.56553301	  2.04427500	355.11676454	  3.01931637
   4054	-333.91768691	  2.83776631	103.80745413	  3.70215231	349.69303742	  3.68070591
   4055	-334.78295325	  3.37058459	100.70988474	  3.14546475	349.62383266	  2.55677430
   4056	-331.02665935	  4.07304623	104.99730317	  2.45172953	347.28598728	  4.25753442
   4057	-325.42024701	  1.49052582	104.17295520	  2.30050168	341.69427431	  1.69665521
   4058	-333.87472888	  2.91530844	105.38917286	  2.08904525	350.11925147	  2.93005548
   4059	-328.05556541	  2.37363476	107.46087271	  1.94293281	345.21413293	  2.21465973
   4060	-317.75967942	  5.34808889	 99.79685785	  2.65300405	333.06509027	  5.82347253
   4061	-304.78522973	  3.51952960	 92.29887167	  5.27715755	318.49022549	  4.16289812
   4062	-301.90530348	  2.08507879	 80.23772852	  1.93077156	312.39200768	  2.05288114
   4063	-305.36825426	  1.76486554	 82.01734156	  2.71534224	316.20132593	  1.95559144
   4064	-310.57499608	  2.18475617	 88.99165437	  1.79710920	323.08025685	  1.86899355
   4065	-313.84054959	  1.66975795	 92.28600746	  3.06241185	327.14065108	  1.93871332
   4066	-310.36507198	  1.87107104	 86.98661247	  1.75155249	322.32911404	  1.91304352
   4067	-306.61567943	  1.83510039	 83.62835968	  2.14226258	317.82396972	  1.66089315
   4068	-298.62367604	  3.11581930	 76.88936801	  3.36064421	308.37471611	  3.75653125
   4069	-291.70865525	  2.23174151	 75.78948633	  3.34022954	301.41388859	  1.94713933
   4070	-294.42617773	  1.48648843	 77.51315506	  2.88332405	304.47088298	  1.75156014
   4071	-293.76345405	  3.15746654	 73.86636366	  1.46492877	302.91307515	  2.99852206
   4072	-303.58223649	  2.91112586	 77.82446743	  2.80312740	313.40923229	  3.13166660
   4073	-307.46838786	  2.24383930	 86.42066310	  1.17099228	319.38569530	  2.12702163
   4074	-304.65236943	  2.47274681	 97.10861165	  3.34603979	319.76695172	  3.09122935
   4075	-310.78197150	  2.85108405	 99.74969768	  3.22603585	326.41939435	  2.08590055
   4076	-303.86178337	  3.59193005	 97.09434971	  2.20969033	319.00950256	  3.16514020
   4077	-303.85517735	  1.64475171	 89.59725997	  3.90258870	316.81425982	  1.51590906
   4078	-299.83477380	  4.07122701	 89.75182772	  3.87674058	312.99978459	  4.36130812
   4079	-313.42687283	  4.73902466	 95.20380495	  2.49642647	327.57050942	  5.14013101
   4080	-321.22163869	  3.29177513	 91.39605877	  3.44556178	333.99408444	  2.69071737
   4081	-327.76881278	  3.97964676	 87.54813367	  2.00971967	339.27145140	  3.43935508
   4082	-324.93514497	  1.35937143	 86.74744637	  2.89042802	336.32810374	  1.25578226
   4083	-324.06568576	  2.77230510	 85.34736491	  3.27836130	335.12710316	  3.31654018
   4084	-330.32665970	  1.89138948	 89.81188050	  2.91783124	342.32794712	  2.35450611
   4085	-330.78943541	  2.39781062	 89.12950975	  2.05198282	342.59533216	  2.02943261
   4086	-332.80663097	  2.66656024	 88.15913233	  3.61755293	344.30913409	  1.92448741
   4087	-324.58321338	  2.93564571	 92.64457414	  2.20758265	337.55055347	  3.22409895
   4088	-317.88970362	  3.00971267	 83.13027040	  2.72177342	328.59422482	  2.60909226
   4089	-319.56129968	  2.15137331	 81.99329228	  1.79150100	329.91837483	  2.00700455
